Player,Inns,Runs,Overs,Conc,Wkts,Ct,St,Opposition,Ground,StartDate,Result
ISharma,2,0,0,0,0,0,0,vSriLanka,Hyderabad(Deccan),11/9/2014,no
ISharma,2,2,0,0,0,0,0,vPakistan,Kolkata,1/3/2013,no
ISharma,2,0,0,0,0,0,0,vAustralia,Sydney,1/23/2016,no
ISharma,2,0,0,0,0,0,0,vWestIndies,TheOval,6/11/2013,no
ISharma,2,1,0,0,0,0,0,vAustralia,Pune,10/13/2013,no
ISharma,2,2,0,0,0,0,0,vSriLanka,Kingston,7/2/2013,no
ISharma,2,1,0,0,0,0,0,vNewZealand,Hamilton,1/22/2014,no
KVSharma,2,0,0,0,0,0,0,vSriLanka,Ranchi,11/16/2014,no
MMSharma,2,0,0,0,0,0,0,vSouthAfrica,Mumbai,10/25/2015,no
MMSharma,2,0,0,0,0,0,0,vEngland,Nottingham,8/30/2014,no
MMSharma,2,0,0,0,0,0,0,vWestIndies,Kanpur,11/27/2013,no
MMSharma,2,0,0,0,0,0,0,vIreland,Hamilton,3/10/2015,no
MMSharma,2,0,0,0,0,0,0,vZimbabwe,Bulawayo,8/3/2013,no
MMSharma,2,0,0,0,0,0,0,vBangladesh,Dhaka,6/15/2014,no
MMSharma,2,0,0,0,0,0,0,vWestIndies,Perth,3/6/2015,no
MMSharma,2,11,0,0,0,0,0,vBangladesh,Dhaka,6/18/2015,no
MMSharma,2,0,0,0,0,0,0,vZimbabwe,Bulawayo,8/1/2013,no
MMSharma,2,0,0,0,0,0,0,vSouthAfrica,Rajkot,10/18/2015,no
MMSharma,2,0,0,0,0,0,0,vU.A.E.,Perth,2/28/2015,no
MMSharma,2,0,0,0,0,0,0,vSouthAfrica,Johannesburg,12/5/2013,no
MMSharma,2,0,0,0,0,0,0,vZimbabwe,Auckland,3/14/2015,no
MMSharma,2,8,0,0,0,0,0,vWestIndies,Kochi,10/8/2014,no
MMSharma,2,0,0,0,0,0,0,vAustralia,Sydney,3/26/2015,no
RGSharma,2,0,0,0,0,0,0,vPakistan,Adelaide,2/15/2015,no
RGSharma,2,0,0,0,0,0,0,vSouthAfrica,Cardiff,6/6/2013,no
RGSharma,2,0,0,0,0,0,0,vAustralia,Brisbane,1/15/2016,no
RGSharma,2,0,0,0,0,0,0,vEngland,Cardiff,8/27/2014,no
RGSharma,2,7,0,0,0,0,0,vWestIndies,Perth,3/6/2015,no
RGSharma,2,0,0,0,0,0,0,vSouthAfrica,Chennai,10/22/2015,no
RGSharma,2,33,0,0,0,0,0,vSriLanka,Cardiff,6/20/2013,no
RGSharma,2,0,0,0,0,0,0,vAustralia,Mohali,10/19/2013,no
RGSharma,2,150,0,0,0,0,0,vSouthAfrica,Kanpur,10/11/2015,no
RGSharma,2,0,0,0,0,0,0,vWestIndies,Visakhapatnam,11/24/2013,no
RGSharma,2,15,0,0,0,0,0,vNewZealand,Delhi,10/20/2016,no
RGSharma,2,0,0,0,0,0,0,vPakistan,TheOval,6/18/2017,no
RGSharma,2,19,0,0,0,0,0,vSouthAfrica,Durban,12/8/2013,no
RGSharma,2,0,0,0,0,0,0,vSriLanka,PortofSpain,7/9/2013,no
RGSharma,2,124,0,0,0,0,0,vSriLanka,Pallekele,8/27/2017,no
RGSharma,2,11,0,0,0,0,0,vNewZealand,Ranchi,10/26/2016,no
RGSharma,2,3,0,0,0,0,0,vNewZealand,Napier,1/19/2014,no
RGSharma,2,0,0,0,0,0,0,vBangladesh,Melbourne,3/19/2015,no
RGSharma,2,63,0,0,0,0,0,vBangladesh,Dhaka,6/18/2015,no
RGSharma,2,0,0,0,0,0,0,vNewZealand,Hamilton,1/28/2014,no
RGSharma,2,64,0,0,0,0,0,vZimbabwe,Bulawayo,8/1/2013,no
RGSharma,2,0,0,0,0,0,0,vSriLanka,Kolkata,11/13/2014,no
RGSharma,2,0,0,0,0,0,0,vZimbabwe,Harare,7/26/2013,no
RGSharma,2,0,0,0,0,0,0,vEngland,Dharamsala,1/27/2013,no
RGSharma,2,18,0,0,0,0,0,vAfghanistan,Dhaka,3/5/2014,no
RGSharma,2,57,0,0,0,0,0,vU.A.E.,Perth,2/28/2015,no
RGSharma,2,65,0,0,0,0,0,vSouthAfrica,Rajkot,10/18/2015,no
RGSharma,2,18,0,0,0,0,0,vPakistan,Birmingham,6/15/2013,no
RGSharma,2,141,0,0,0,0,0,vAustralia,Jaipur,10/16/2013,no
RGSharma,2,123,0,0,0,0,0,vBangladesh,Birmingham,6/15/2017,no
RGSharma,2,0,0,0,0,0,0,vWestIndies,PortofSpain,7/5/2013,no
RGSharma,2,72,0,0,0,0,0,vWestIndies,Kochi,11/21/2013,no
RGSharma,2,14,0,0,0,0,0,vNewZealand,Dharamsala,10/16/2016,no
RGSharma,2,16,0,0,0,0,0,vSriLanka,Colombo(RPS),9/3/2017,no
RGSharma,2,16,0,0,0,0,0,vZimbabwe,Auckland,3/14/2015,no
RGSharma,2,0,0,0,0,0,0,vWestIndies,Kingston,6/30/2013,no
RGSharma,2,79,0,0,0,0,0,vAustralia,Nagpur,10/30/2013,no
RGSharma,2,54,0,0,0,0,0,vSriLanka,Pallekele,8/24/2017,no
RGSharma,2,13,0,0,0,0,0,vNewZealand,Mohali,10/23/2016,no
RGSharma,2,18,0,0,0,0,0,vSouthAfrica,Johannesburg,12/5/2013,no
RGSharma,2,39,0,0,0,0,0,vNewZealand,Auckland,1/25/2014,no
RGSharma,2,21,0,0,0,0,0,vBangladesh,Fatullah,2/26/2014,no
RGSharma,2,0,0,0,0,0,0,vAustralia,Melbourne,1/18/2015,no
RGSharma,2,20,0,0,0,0,0,vZimbabwe,Harare,7/24/2013,no
RGSharma,2,0,0,0,0,0,0,vSouthAfrica,Indore,10/14/2015,no
RGSharma,2,0,0,0,0,0,0,vAustralia,Melbourne,1/17/2016,no
RGSharma,2,0,0,0,0,0,0,vPakistan,Birmingham,6/4/2017,no
RGSharma,2,0,0,0,0,0,0,vBangladesh,Dhaka,6/24/2015,no
RGSharma,2,99,0,0,0,0,0,vAustralia,Sydney,1/23/2016,no
RGSharma,2,0,0,0,0,0,0,vPakistan,Dhaka,3/2/2014,no
RGSharma,2,0,0,0,0,0,0,vSouthAfrica,Melbourne,2/22/2015,no
RGSharma,2,52,0,0,0,0,0,vWestIndies,TheOval,6/11/2013,no
RGSharma,2,42,0,0,0,0,0,vAustralia,Pune,10/13/2013,no
RGSharma,2,12,0,0,0,0,0,vSouthAfrica,TheOval,6/11/2017,no
RGSharma,2,5,0,0,0,0,0,vSriLanka,Kingston,7/2/2013,no
RGSharma,2,64,0,0,0,0,0,vIreland,Hamilton,3/10/2015,no
RGSharma,2,16,0,0,0,0,0,vSouthAfrica,Mumbai,10/25/2015,no
RGSharma,2,0,0,0,0,0,0,vEngland,Birmingham,6/23/2013,no
RGSharma,2,9,0,0,0,0,0,vAustralia,Ranchi,10/23/2013,no
RGSharma,2,4,0,0,0,0,0,vSriLanka,Dambulla,8/20/2017,no
RGSharma,2,4,0,0,0,0,0,vWestIndies,Kanpur,11/27/2013,no
RGSharma,2,0,0,0,0,0,0,vAustralia,Bengaluru,11/2/2013,no
RGSharma,2,20,0,0,0,0,0,vNewZealand,Hamilton,1/22/2014,no
RGSharma,2,34,0,0,0,0,0,vAustralia,Sydney,3/26/2015,no
RGSharma,2,0,0,0,0,0,0,vSriLanka,Colombo(RPS),8/31/2017,no
RGSharma,2,0,0,0,0,0,0,vNewZealand,Visakhapatnam,10/29/2016,no
RGSharma,2,4,0,0,0,0,0,vNewZealand,Wellington,1/31/2014,no
RGSharma,2,58,0,0,0,0,0,vSriLanka,PortofSpain,7/11/2013,no
RGSharma,2,0,0,0,0,0,0,vBangladesh,Dhaka,6/21/2015,no
RGSharma,2,0,0,0,0,1,0,vPakistan,Chennai,12/30/2012,no
RGSharma,2,14,0,0,0,0,0,vZimbabwe,Harare,7/28/2013,no
RGSharma,2,83,0,0,0,0,0,vEngland,Mohali,1/23/2013,no
RGSharma,2,41,0,0,0,0,0,vAustralia,Canberra,1/20/2016,no
RGSharma,2,0,0,0,0,0,0,vSriLanka,TheOval,6/8/2017,no
RGSharma,2,9,0,0,0,0,0,vSriLanka,Ranchi,11/16/2014,no
BBSran,2,0,0,0,0,0,0,vZimbabwe,Harare,6/15/2016,no
BBSran,2,0,0,0,0,0,0,vZimbabwe,Harare,6/13/2016,no
BBSran,2,0,0,0,0,0,0,vZimbabwe,Harare,6/11/2016,no
SNThakur,2,0,0,0,0,0,0,vSriLanka,Colombo(RPS),9/3/2017,no
MKTiwary,2,0,0,0,0,0,0,vZimbabwe,Harare,7/14/2015,no
MKTiwary,2,0,0,0,0,0,0,vZimbabwe,Harare,7/12/2015,no
JDUnadkat,2,0,0,0,0,0,0,vZimbabwe,Bulawayo,8/3/2013,no
JDUnadkat,2,0,0,0,0,0,0,vZimbabwe,Harare,7/28/2013,no
JDUnadkat,2,0,0,0,0,0,0,vZimbabwe,Bulawayo,8/1/2013,no
JDUnadkat,2,0,0,0,0,0,0,vWestIndies,Kochi,11/21/2013,no
JDUnadkat,2,0,0,0,0,0,0,vZimbabwe,Harare,7/24/2013,no
JDUnadkat,2,0,0,0,0,0,0,vAustralia,Ranchi,10/23/2013,no
RVUthappa,2,0,0,0,0,0,0,vZimbabwe,Harare,7/10/2015,no
RVUthappa,2,0,0,0,0,1,1,vZimbabwe,Harare,7/14/2015,no
RVUthappa,2,0,0,0,0,0,0,vBangladesh,Dhaka,6/17/2014,no
RVUthappa,2,19,0,0,0,0,0,vSriLanka,Ranchi,11/16/2014,no
RVUthappa,2,50,0,0,0,0,0,vBangladesh,Dhaka,6/15/2014,no
RVUthappa,2,0,0,0,0,2,0,vZimbabwe,Harare,7/12/2015,no
RVUthappa,2,0,0,0,0,1,1,vSriLanka,Kolkata,11/13/2014,no
MVijay,2,0,0,0,0,0,0,vZimbabwe,Harare,7/10/2015,no
MVijay,2,0,0,0,0,2,0,vSriLanka,PortofSpain,7/9/2013,no
MVijay,2,0,0,0,0,0,0,vWestIndies,PortofSpain,7/5/2013,no
MVijay,2,30,0,0,0,0,0,vSriLanka,Kingston,7/2/2013,no
RVinayKumar,2,0,0,0,0,0,0,vAustralia,Jaipur,10/16/2013,no
RVinayKumar,2,0,0,0,0,0,0,vZimbabwe,Harare,7/24/2013,no
RVinayKumar,2,11,0,0,0,0,0,vAustralia,Pune,10/13/2013,no
RVinayKumar,2,0,0,0,0,0,0,vAustralia,Ranchi,10/23/2013,no
RVinayKumar,2,5,0,0,0,0,0,vSriLanka,PortofSpain,7/11/2013,no
RVinayKumar,2,0,0,0,0,0,0,vZimbabwe,Harare,7/28/2013,no
UTYadav,2,0,0,0,0,0,0,vWestIndies,TheOval,6/11/2013,no
UTYadav,2,0,0,0,0,0,0,vIreland,Hamilton,3/10/2015,no
UTYadav,2,0,0,0,0,0,0,vSriLanka,Kingston,7/2/2013,no
UTYadav,2,0,0,0,0,0,0,vAustralia,Sydney,1/23/2016,no
UTYadav,2,18,0,0,0,0,0,vNewZealand,Delhi,10/20/2016,no
UTYadav,2,0,0,0,0,0,0,vEngland,Leeds,9/5/2014,no
UTYadav,2,0,0,0,0,0,0,vBangladesh,Dhaka,6/15/2014,no
UTYadav,2,0,0,0,0,0,0,vWestIndies,Perth,3/6/2015,no
UTYadav,2,0,0,0,0,0,0,vSouthAfrica,Kanpur,10/11/2015,no
UTYadav,2,0,0,0,0,0,0,vSriLanka,Cardiff,6/20/2013,no
UTYadav,2,0,0,0,0,0,0,vWestIndies,Kingston,7/6/2017,no
UTYadav,2,2,0,0,0,0,0,vAustralia,Canberra,1/20/2016,no
UTYadav,2,1,0,0,0,0,0,vSouthAfrica,Durban,12/8/2013,no
UTYadav,2,2,0,0,0,0,0,vBangladesh,Dhaka,6/18/2015,no
UTYadav,2,0,0,0,0,0,0,vSriLanka,Ahmedabad,11/6/2014,no
UTYadav,2,7,0,0,0,0,0,vNewZealand,Ranchi,10/26/2016,no
UTYadav,2,0,0,0,0,0,0,vWestIndies,NorthSound,7/2/2017,no
UTYadav,2,0,0,0,0,0,0,vZimbabwe,Auckland,3/14/2015,no
UTYadav,2,0,0,0,0,0,0,vU.A.E.,Perth,2/28/2015,no
UTYadav,2,0,0,0,0,0,0,vPakistan,Birmingham,6/15/2013,no
UTYadav,2,0,0,0,0,0,0,vAustralia,Sydney,3/26/2015,no
UTYadav,2,0,0,0,0,0,0,vNewZealand,Dharamsala,10/16/2016,no
UTYadav,2,0,0,0,0,0,0,vNewZealand,Mohali,10/23/2016,no
UTYadav,2,0,0,0,0,0,0,vEngland,Pune,1/15/2017,no
UTYadav,2,0,0,0,0,0,0,vSriLanka,Hyderabad(Deccan),11/9/2014,no
YuvrajSingh,2,30,0,0,0,0,0,vEngland,Ranchi,1/19/2013,no
YuvrajSingh,2,0,0,0,0,0,0,vAustralia,Jaipur,10/16/2013,no
YuvrajSingh,2,0,0,0,0,0,0,vEngland,Cuttack,1/19/2017,no
YuvrajSingh,2,0,0,0,0,0,0,vAustralia,Nagpur,10/30/2013,no
YuvrajSingh,2,16,0,0,0,0,0,vWestIndies,Kochi,11/21/2013,no
YuvrajSingh,2,0,0,0,0,0,0,vSouthAfrica,Johannesburg,12/5/2013,no
YuvrajSingh,2,0,0,0,0,0,0,vBangladesh,Birmingham,6/15/2017,no
YuvrajSingh,2,9,0,0,0,0,0,vPakistan,Kolkata,1/3/2013,no
YuvrajSingh,2,7,0,0,0,0,0,vAustralia,Pune,10/13/2013,no
YuvrajSingh,2,0,0,0,0,0,0,vAustralia,Ranchi,10/23/2013,no
YuvrajSingh,2,15,0,0,0,0,0,vEngland,Pune,1/15/2017,no
YuvrajSingh,2,0,0,0,0,0,0,vPakistan,Birmingham,6/4/2017,no
YuvrajSingh,2,55,0,0,0,0,0,vWestIndies,Kanpur,11/27/2013,no
YuvrajSingh,2,23,0,0,0,0,0,vSouthAfrica,TheOval,6/11/2017,no
YuvrajSingh,2,61,0,0,0,0,0,vEngland,Rajkot,1/11/2013,no
YuvrajSingh,2,3,0,0,0,0,0,vEngland,Mohali,1/23/2013,no
YuvrajSingh,2,0,0,0,0,1,0,vAustralia,Bengaluru,11/2/2013,no
YuvrajSingh,2,45,0,0,0,0,0,vEngland,Kolkata,1/22/2017,no
YuvrajSingh,2,0,0,0,0,0,0,vWestIndies,Visakhapatnam,11/24/2013,no
YuvrajSingh,2,0,0,0,0,0,0,vSriLanka,TheOval,6/8/2017,no
YuvrajSingh,2,22,0,0,0,0,0,vPakistan,TheOval,6/18/2017,no
YuvrajSingh,2,0,0,0,0,0,0,vWestIndies,NorthSound,6/30/2017,no
YuvrajSingh,2,0,0,0,0,1,0,vPakistan,Delhi,1/6/2013,no
